Gene	ORF 	Plate	Row	Column
	YPR172W	14	11	23
HIS3	YOR202W	14	11	24
HIS3	YOR202W	14	12	1
RTG3	YBL103C	14	12	2
	YNL109W	14	12	3
LTE1	YAL024C	14	12	4
RPS7B	YNL096C	14	12	5
	YDR271C	14	12	6
	YOR379C	14	12	7
	YDR269C	14	12	8
	YOR366W	14	12	9
AMD2	YDR242W	14	12	10
	YOR345C	14	12	11
BRE1	YDL074C	14	12	12
	YOR333C	14	12	13
AAD3	YCR107W	14	12	14
	YOR325W	14	12	15
MAL32	YBR299W	14	12	16
	YOR309C	14	12	17
UBS1	YBR165W	14	12	18
MCH5	YOR306C	14	12	19
TEF2	YBR118W	14	12	20
	YOR300W	14	12	21
LYS2	YBR115C	14	12	22
ADE2	YOR128C	14	12	23
HIS3	YOR202W	14	12	24
HIS3	YOR202W	14	13	1
TKL1	YPR074C	14	13	2
IML2	YJL082W	14	13	3
LTP1	YPR073C	14	13	4
PRY1	YJL079C	14	13	5
	YPR071W	14	13	6
SOD2	YHR008C	14	13	7
MED1	YPR070W	14	13	8
ARR3	YPR201W	14	13	9
SPE3	YPR069C	14	13	10
ARR2	YPR200C	14	13	11
HOS1	YPR068C	14	13	12
ARR1	YPR199C	14	13	13
UBA3	YPR066W	14	13	14
SGE1	YPR198W	14	13	15
ROX1	YPR065W	14	13	16
	YPR197C	14	13	17
	YPR064W	14	13	18
	YPR196W	14	13	19
	YPR063C	14	13	20
	YPR195C	14	13	21
FCY1	YPR062W	14	13	22
OPT2	YPR194C	14	13	23
HIS3	YOR202W	14	13	24
HIS3	YOR202W	14	14	1
PTC2	YER089C	14	14	2
SUE1	YPR151C	14	14	3
SLF1	YDR515W	14	14	4
	YPR118W	14	14	5
SAM2	YDR502C	14	14	6
	YPR091C	14	14	7
FMP36	YDR493W	14	14	8
MDM36	YPR083W	14	14	9
KRE2	YDR483W	14	14	10
AGC1	YPR021C	14	14	11
SNF1	YDR477W	14	14	12
	YPR011C	14	14	13
	YDR444W	14	14	14
	YPL158C	14	14	15
	YDR326C	14	14	16
	YML050W	14	14	17
	YDR290W	14	14	18
CDA2	YLR308W	14	14	19
	YFL063W	14	14	20
ADH1	YOL086C	14	14	21
RIM15	YFL033C	14	14	22
MFA1	YDR461W	14	14	23
HIS3	YOR202W	14	14	24
HIS3	YOR202W	14	15	1
SYT1	YPR095C	14	15	2
HIS3	YOR202W	14	15	3
ASR1	YPR093C	14	15	4
HIS3	YOR202W	14	15	5
	YPR092W	14	15	6
HIS3	YOR202W	14	15	7
	YPR090W	14	15	8
COQ2	YNR041C	14	15	9
	YPR089W	14	15	10
PET191	YJR034W	14	15	11
	YPR084W	14	15	12
	YJL120W	14	15	13
MRL1	YPR079W	14	15	14
	YJL119C	14	15	15
	YPR078C	14	15	16
PHO86	YJL117W	14	15	17
	YPR077C	14	15	18
	YJL107C	14	15	19
	YPR076W	14	15	20
IME2	YJL106W	14	15	21
OPY2	YPR075C	14	15	22
HPR5	YJL092W	14	15	23
HIS3	YOR202W	14	15	24
HIS3	YOR202W	14	16	1
HIS3	YOR202W	14	16	2
HIS3	YOR202W	14	16	3
HIS3	YOR202W	14	16	4
HIS3	YOR202W	14	16	5
HIS3	YOR202W	14	16	6
HIS3	YOR202W	14	16	7
HIS3	YOR202W	14	16	8
HIS3	YOR202W	14	16	9
HIS3	YOR202W	14	16	10
HIS3	YOR202W	14	16	11
HIS3	YOR202W	14	16	12
HIS3	YOR202W	14	16	13
HIS3	YOR202W	14	16	14
HIS3	YOR202W	14	16	15
HIS3	YOR202W	14	16	16
HIS3	YOR202W	14	16	17
HIS3	YOR202W	14	16	18
HIS3	YOR202W	14	16	19
HIS3	YOR202W	14	16	20
HIS3	YOR202W	14	16	21
HIS3	YOR202W	14	16	22
HIS3	YOR202W	14	16	23
HIS3	YOR202W	14	16	24
